brewery_id,X,count.x,abv,ibu,id,beer,style,ounces,style2,count.y,brewery,city.x,state.x,label,Name,city.y,state.y,Imputed_IBU
188,1409,1409,0.07,70,2208,Lil' Helper,American IPA,12,American IPA,189,Mother's Brewing,Springfield,MO,Lil' Helper (Mother's Brewing),Pedernales Brewing Company,Fredericksburg, TX,70
189,1385,1385,0.042,NA,2236,Monkadelic,American Pale Ale (APA),12,American Pale Ale (APA),190,Modern Monks Brewery,Lincoln,NE,Monkadelic (Modern Monks Brewery),Mother's Brewing,Springfield, MO,45
190,2224,2224,0.041,41,2235,Day Hike Session,American IPA,12,American IPA,191,Two Beers Brewing Company,Seattle,WA,Day Hike Session (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,41
190,2225,2225,0.048,48,1661,Trailhead ISA,American IPA,12,American IPA,191,Two Beers Brewing Company,Seattle,WA,Trailhead ISA (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,48
190,2226,2226,0.052,27,1660,Immersion Amber,American Amber / Red Ale,12,American Amber / Red Ale,191,Two Beers Brewing Company,Seattle,WA,Immersion Amber (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,27
190,2227,2227,0.062,70,1659,Evo IPA,American IPA,12,American IPA,191,Two Beers Brewing Company,Seattle,WA,Evo IPA (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,70
190,2228,2228,0.048,NA,1438,Presidential Pils,Czech Pilsener,12,NA,191,Two Beers Brewing Company,Seattle,WA,Presidential Pils (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,20
190,2229,2229,0.062,70,1173,Evolutionary IPA (2012),American IPA,12,American IPA,191,Two Beers Brewing Company,Seattle,WA,Evolutionary IPA (2012) (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,70
190,2230,2230,0.057,36,560,Persnickety Pale,American Pale Ale (APA),12,American Pale Ale (APA),191,Two Beers Brewing Company,Seattle,WA,Persnickety Pale (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,36
190,2231,2231,0.054,20,519,SoDo Brown Ale,American Brown Ale,12,NA,191,Two Beers Brewing Company,Seattle,WA,SoDo Brown Ale (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,20
190,2232,2232,0.052,27,518,Immersion Amber Ale (2011),American Amber / Red Ale,12,American Amber / Red Ale,191,Two Beers Brewing Company,Seattle,WA,Immersion Amber Ale (2011) (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,27
190,2233,2233,0.062,70,505,Evolutionary IPA (2011),American IPA,12,American IPA,191,Two Beers Brewing Company,Seattle,WA,Evolutionary IPA (2011) (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,70
190,2234,2234,0.048,48,482,Trailhead India Style Session Ale (2011),American IPA,12,American IPA,191,Two Beers Brewing Company,Seattle,WA,Trailhead India Style Session Ale (2011) (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,48
190,2235,2235,0.046,NA,451,Panorama Wheat Ale,American Pale Wheat Ale,12,American Pale Wheat Ale,191,Two Beers Brewing Company,Seattle,WA,Panorama Wheat Ale (Two Beers Brewing Company),Modern Monks Brewery,Lincoln, NE,18
191,1915,1915,0.05,NA,2234,Monarch Pilsner,American Pilsner,12,NA,192,Snake River Brewing Company,Jackson,WY,Monarch Pilsner (Snake River Brewing Company),Two Beers Brewing Company,Seattle, WA,31
191,1916,1916,0.06,55,1606,Snow King Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),192,Snake River Brewing Company,Jackson,WY,Snow King Pale Ale (Snake River Brewing Company),Two Beers Brewing Company,Seattle, WA,55
191,1917,1917,0.054,36,617,Zonker Stout,Foreign / Export Stout,12,NA,192,Snake River Brewing Company,Jackson,WY,Zonker Stout (Snake River Brewing Company),Two Beers Brewing Company,Seattle, WA,36
191,1918,1918,0.05,22,407,OB-1 Organic Ale,English Brown Ale,12,NA,192,Snake River Brewing Company,Jackson,WY,OB-1 Organic Ale (Snake River Brewing Company),Two Beers Brewing Company,Seattle, WA,22
191,1919,1919,0.05,18,406,Snake River Lager,Vienna Lager,12,NA,192,Snake River Brewing Company,Jackson,WY,Snake River Lager (Snake River Brewing Company),Two Beers Brewing Company,Seattle, WA,18
191,1920,1920,0.052,32,402,Snake River Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),192,Snake River Brewing Company,Jackson,WY,Snake River Pale Ale (Snake River Brewing Company),Two Beers Brewing Company,Seattle, WA,32
191,1921,1921,0.068,60,393,Pakoâ€™s EyePA,American IPA,12,American IPA,192,Snake River Brewing Company,Jackson,WY,Pakoâ€™s EyePA (Snake River Brewing Company),Two Beers Brewing Company,Seattle, WA,60
192,533,533,0.052,28,2226,Wisconsin Amber,Vienna Lager,12,NA,193,Capital Brewery,Middleton,WI,Wisconsin Amber (Capital Brewery),Snake River Brewing Company,Jackson, WY,28
192,534,534,0.046,18,2225,Lake House,Munich Helles Lager,12,NA,193,Capital Brewery,Middleton,WI,Lake House (Capital Brewery),Snake River Brewing Company,Jackson, WY,18
192,532,532,0.065,80,2227,Dark Voyage Black IPA (2013),American Black Ale,12,NA,193,Capital Brewery,Middleton,WI,Dark Voyage Black IPA (2013) (Capital Brewery),Snake River Brewing Company,Jackson, WY,80
192,537,537,0.062,70,1177,Mutiny IPA,American IPA,12,American IPA,193,Capital Brewery,Middleton,WI,Mutiny IPA (Capital Brewery),Snake River Brewing Company,Jackson, WY,70
192,538,538,0.052,NA,840,Wisconsin Amber (1998),Vienna Lager,12,NA,193,Capital Brewery,Middleton,WI,Wisconsin Amber (1998) (Capital Brewery),Snake River Brewing Company,Jackson, WY,23
192,535,535,0.056,55,1954,Ghost Ship White IPA,American IPA,12,American IPA,193,Capital Brewery,Middleton,WI,Ghost Ship White IPA (Capital Brewery),Snake River Brewing Company,Jackson, WY,55
192,536,536,0.046,18,1910,Lake House,Munich Helles Lager,16,NA,193,Capital Brewery,Middleton,WI,Lake House (Capital Brewery),Snake River Brewing Company,Jackson, WY,18
192,540,540,0.052,NA,63,Wisconsin Amber (2013),Vienna Lager,12,NA,193,Capital Brewery,Middleton,WI,Wisconsin Amber (2013) (Capital Brewery),Snake River Brewing Company,Jackson, WY,45
192,541,541,0.05,NA,62,U.S. Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),193,Capital Brewery,Middleton,WI,U.S. Pale Ale (Capital Brewery),Snake River Brewing Company,Jackson, WY,42
192,542,542,NA,NA,61,Supper Club Lager,American Pale Lager,12,NA,193,Capital Brewery,Middleton,WI,Supper Club Lager (Capital Brewery),Snake River Brewing Company,Jackson, WY,58
192,539,539,0.042,NA,180,Island Wheat,American Pale Wheat Ale,12,American Pale Wheat Ale,193,Capital Brewery,Middleton,WI,Island Wheat (Capital Brewery),Snake River Brewing Company,Jackson, WY,18
193,127,127,0.06,NA,2040,Arjuna,Witbier,12,NA,194,Anthem Brewing Company,Oklahoma City,OK,Arjuna (Anthem Brewing Company),Capital Brewery,Middleton, WI,60
193,128,128,0.085,NA,2039,Uroboros,American Stout,12,NA,194,Anthem Brewing Company,Oklahoma City,OK,Uroboros (Anthem Brewing Company),Capital Brewery,Middleton, WI,85
193,126,126,0.068,NA,2207,Golden One,Belgian Pale Ale,12,NA,194,Anthem Brewing Company,Oklahoma City,OK,Golden One (Anthem Brewing Company),Capital Brewery,Middleton, WI,22
194,914,914,0.055,40,2205,Mountain Rescue Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),195,Goodlife Brewing Co.,Bend,OR,Mountain Rescue Pale Ale (Goodlife Brewing Co.),Anthem Brewing Company,Oklahoma City, OK,40
195,378,378,0.05,NA,2204,Post Time KÃ¶lsch,KÃ¶lsch,16,NA,196,Breakside Brewery,Portland,OR,Post Time KÃ¶lsch (Breakside Brewery),Goodlife Brewing Co.,Bend, OR,18
196,915,915,0.059,55,2198,Goose Island India Pale Ale,American IPA,12,American IPA,197,Goose Island Brewery Company,Chicago,IL,Goose Island India Pale Ale (Goose Island Brewery Company),Breakside Brewery,Portland, OR,55
197,487,487,0.05,14,2196,Couch Select Lager,American Pale Lager,12,NA,198,Burnside Brewing Co.,Portland,OR,Couch Select Lager (Burnside Brewing Co.),Goose Island Brewery Company,Chicago, IL,14
198,1062,1062,0.078,60,1605,Festeroo Winter Ale,American Strong Ale,12,NA,199,Hop Valley Brewing Company,Springfield,OR,Festeroo Winter Ale (Hop Valley Brewing Company),Burnside Brewing Co.,Portland, OR,60
198,1063,1063,0.063,70,1543,Proxima IPA,American IPA,12,American IPA,199,Hop Valley Brewing Company,Springfield,OR,Proxima IPA (Hop Valley Brewing Company),Burnside Brewing Co.,Portland, OR,70
198,1061,1061,0.049,20,2195,Double D Blonde,American Blonde Ale,12,American Blonde Ale,199,Hop Valley Brewing Company,Springfield,OR,Double D Blonde (Hop Valley Brewing Company),Burnside Brewing Co.,Portland, OR,20
198,1065,1065,0.048,13,1354,541 American Lager,American Pale Lager,12,NA,199,Hop Valley Brewing Company,Springfield,OR,541 American Lager (Hop Valley Brewing Company),Burnside Brewing Co.,Portland, OR,13
198,1066,1066,0.065,90,1353,Alphadelic IPA,American IPA,12,American IPA,199,Hop Valley Brewing Company,Springfield,OR,Alphadelic IPA (Hop Valley Brewing Company),Burnside Brewing Co.,Portland, OR,90
198,1067,1067,0.065,90,499,Alphadelic IPA (2011),American IPA,12,American IPA,199,Hop Valley Brewing Company,Springfield,OR,Alphadelic IPA (2011) (Hop Valley Brewing Company),Burnside Brewing Co.,Portland, OR,90
198,1064,1064,0.049,20,1390,Double D Blonde (2013),American Blonde Ale,12,American Blonde Ale,199,Hop Valley Brewing Company,Springfield,OR,Double D Blonde (2013) (Hop Valley Brewing Company),Burnside Brewing Co.,Portland, OR,20
198,1068,1068,0.049,20,498,Double D Blonde (2011),American Blonde Ale,12,American Blonde Ale,199,Hop Valley Brewing Company,Springfield,OR,Double D Blonde (2011) (Hop Valley Brewing Company),Burnside Brewing Co.,Portland, OR,20
199,2397,2397,0.069,69,2194,Worthy IPA,American IPA,12,American IPA,200,Worthy Brewing Company,Bend,OR,Worthy IPA (Worthy Brewing Company),Hop Valley Brewing Company,Springfield, OR,69
199,2398,2398,0.045,25,1514,Easy Day Kolsch,KÃ¶lsch,12,NA,200,Worthy Brewing Company,Bend,OR,Easy Day Kolsch (Worthy Brewing Company),Hop Valley Brewing Company,Springfield, OR,25
199,2399,2399,0.077,30,1513,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,12,American Double / Imperial IPA,200,Worthy Brewing Company,Bend,OR,Lights Out Vanilla Cream Extra Stout (Worthy Brewing Company),Hop Valley Brewing Company,Springfield, OR,30
199,2400,2400,0.069,69,1512,Worthy IPA (2013),American IPA,12,American IPA,200,Worthy Brewing Company,Bend,OR,Worthy IPA (2013) (Worthy Brewing Company),Hop Valley Brewing Company,Springfield, OR,69
199,2401,2401,0.06,50,1511,Worthy Pale,American Pale Ale (APA),12,American Pale Ale (APA),200,Worthy Brewing Company,Bend,OR,Worthy Pale (Worthy Brewing Company),Hop Valley Brewing Company,Springfield, OR,50
200,1518,1518,0.047,NA,2192,Occidental Hefeweizen,American Pale Wheat Ale,16,American Pale Wheat Ale,201,Occidental Brewing Company,Portland,OR,Occidental Hefeweizen (Occidental Brewing Company),Worthy Brewing Company,Bend, OR,30
200,1519,1519,0.051,NA,1130,Occidental Dunkel,Dunkelweizen,16,NA,201,Occidental Brewing Company,Portland,OR,Occidental Dunkel (Occidental Brewing Company),Worthy Brewing Company,Bend, OR,25
200,1520,1520,0.05,NA,1129,Occidental Altbier,Altbier,16,NA,201,Occidental Brewing Company,Portland,OR,Occidental Altbier (Occidental Brewing Company),Worthy Brewing Company,Bend, OR,38
200,1521,1521,0.045,NA,1081,Occidental KÃ¶lsch,KÃ¶lsch,16,NA,201,Occidental Brewing Company,Portland,OR,Occidental KÃ¶lsch (Occidental Brewing Company),Worthy Brewing Company,Bend, OR,18
201,783,783,0.046,NA,1731,Peaches & Cream,Fruit / Vegetable Beer,16,NA,202,Fearless Brewing Company,Estacada,OR,Peaches & Cream (Fearless Brewing Company),Occidental Brewing Company,Portland, OR,22
201,784,784,0.051,NA,1022,Quaff India Style Session Ale,American IPA,16,American IPA,202,Fearless Brewing Company,Estacada,OR,Quaff India Style Session Ale (Fearless Brewing Company),Occidental Brewing Company,Portland, OR,18
201,785,785,0.075,53,895,Loki Red Ale (2013),American Amber / Red Ale,16,American Amber / Red Ale,202,Fearless Brewing Company,Estacada,OR,Loki Red Ale (2013) (Fearless Brewing Company),Occidental Brewing Company,Portland, OR,53
201,782,782,0.075,53,2191,Loki Red Ale,American Amber / Red Ale,16,American Amber / Red Ale,202,Fearless Brewing Company,Estacada,OR,Loki Red Ale (Fearless Brewing Company),Occidental Brewing Company,Portland, OR,53
201,787,787,0.05,NA,112,Fearless Scottish Ale,Scottish Ale,16,NA,202,Fearless Brewing Company,Estacada,OR,Fearless Scottish Ale (Fearless Brewing Company),Occidental Brewing Company,Portland, OR,45
201,786,786,0.069,NA,682,Mjolnir Imperial IPA,American Double / Imperial IPA,16,American Double / Imperial IPA,202,Fearless Brewing Company,Estacada,OR,Mjolnir Imperial IPA (Fearless Brewing Company),Occidental Brewing Company,Portland, OR,70
202,2276,2276,0.045,50,2190,Campside Session IPA,American IPA,16,American IPA,203,Upland Brewing Company,Bloomington,IN,Campside Session IPA (Upland Brewing Company),Fearless Brewing Company,Estacada, OR,50
202,2277,2277,0.045,15,1951,Upland Wheat Ale,Witbier,16,NA,203,Upland Brewing Company,Bloomington,IN,Upland Wheat Ale (Upland Brewing Company),Fearless Brewing Company,Estacada, OR,15
202,2278,2278,0.06,NA,1950,Dragonfly IPA,American IPA,16,American IPA,203,Upland Brewing Company,Bloomington,IN,Dragonfly IPA (Upland Brewing Company),Fearless Brewing Company,Estacada, OR,35
203,1321,1321,0.072,75,2185,Tsunami IPA,American IPA,12,American IPA,204,Mehana Brewing Co.,Hilo,HI,Tsunami IPA (Mehana Brewing Co.),Upland Brewing Company,Bloomington, IN,75
203,1322,1322,0.042,22,2184,Humpback Blonde Ale,American Blonde Ale,12,American Blonde Ale,204,Mehana Brewing Co.,Hilo,HI,Humpback Blonde Ale (Mehana Brewing Co.),Upland Brewing Company,Bloomington, IN,22
203,1323,1323,0.052,27,2178,Hawaiian Crow Porter,American Porter,12,NA,204,Mehana Brewing Co.,Hilo,HI,Hawaiian Crow Porter (Mehana Brewing Co.),Upland Brewing Company,Bloomington, IN,27
203,1320,1320,0.072,75,2186,Tsunami IPA,American IPA,19.2,American IPA,204,Mehana Brewing Co.,Hilo,HI,Tsunami IPA (Mehana Brewing Co.),Upland Brewing Company,Bloomington, IN,75
203,1325,1325,0.054,42,2176,Mauna Kea Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),204,Mehana Brewing Co.,Hilo,HI,Mauna Kea Pale Ale (Mehana Brewing Co.),Upland Brewing Company,Bloomington, IN,42
203,1324,1324,0.052,23,2177,Volcano Red Ale,American Amber / Red Ale,12,American Amber / Red Ale,204,Mehana Brewing Co.,Hilo,HI,Volcano Red Ale (Mehana Brewing Co.),Upland Brewing Company,Bloomington, IN,23
204,1035,1035,0.064,NA,2181,Hapa Brown Ale,American Brown Ale,19.2,NA,205,Hawai'i Nui Brewing Co.,Hilo,HI,Hapa Brown Ale (Hawai'i Nui Brewing Co.),Mehana Brewing Co.,Hilo, HI,70
204,1036,1036,0.064,NA,2180,Hapa Brown Ale,American Brown Ale,12,NA,205,Hawai'i Nui Brewing Co.,Hilo,HI,Hapa Brown Ale (Hawai'i Nui Brewing Co.),Mehana Brewing Co.,Hilo, HI,35
204,1033,1033,0.049,NA,2183,Kaua'i Golden Ale,American Blonde Ale,12,American Blonde Ale,205,Hawai'i Nui Brewing Co.,Hilo,HI,Kaua'i Golden Ale (Hawai'i Nui Brewing Co.),Mehana Brewing Co.,Hilo, HI,35
204,1034,1034,0.054,NA,2182,Sunset Amber,American Pale Ale (APA),12,American Pale Ale (APA),205,Hawai'i Nui Brewing Co.,Hilo,HI,Sunset Amber (Hawai'i Nui Brewing Co.),Mehana Brewing Co.,Hilo, HI,13
204,1037,1037,0.083,NA,2179,Southern Cross,Flanders Red Ale,19.2,NA,205,Hawai'i Nui Brewing Co.,Hilo,HI,Southern Cross (Hawai'i Nui Brewing Co.),Mehana Brewing Co.,Hilo, HI,85
205,1624,1624,0.065,77,2175,Mound Builder IPA,American IPA,12,American IPA,206,People's Brewing Company,Lafayette,IN,Mound Builder IPA (People's Brewing Company),Hawai'i Nui Brewing Co.,Hilo, HI,77
205,1625,1625,0.062,62,2168,Amazon Princess IPA,American IPA,12,American IPA,206,People's Brewing Company,Lafayette,IN,Amazon Princess IPA (People's Brewing Company),Hawai'i Nui Brewing Co.,Hilo, HI,62
205,1626,1626,0.042,NA,1956,Farmer's Daughter Wheat,American Pale Wheat Ale,12,American Pale Wheat Ale,206,People's Brewing Company,Lafayette,IN,Farmer's Daughter Wheat (People's Brewing Company),Hawai'i Nui Brewing Co.,Hilo, HI,35
205,1627,1627,0.045,NA,1794,People's Pilsner,German Pilsener,12,NA,206,People's Brewing Company,Lafayette,IN,People's Pilsner (People's Brewing Company),Hawai'i Nui Brewing Co.,Hilo, HI,35
206,830,830,0.067,NA,1515,3-Way IPA (2013),American IPA,16,American IPA,207,Fort George Brewery,Astoria,OR,3-Way IPA (2013) (Fort George Brewery),People's Brewing Company,Lafayette, IN,6
206,828,828,0.065,NA,1803,Java the Hop,American IPA,16,American IPA,207,Fort George Brewery,Astoria,OR,Java the Hop (Fort George Brewery),People's Brewing Company,Lafayette, IN,110
206,829,829,0.062,NA,1566,Next Adventure Black IPA,American Black Ale,16,NA,207,Fort George Brewery,Astoria,OR,Next Adventure Black IPA (Fort George Brewery),People's Brewing Company,Lafayette, IN,62
206,834,834,0.088,NA,552,Cavatica Stout,American Double / Imperial Stout,16,NA,207,Fort George Brewery,Astoria,OR,Cavatica Stout (Fort George Brewery),People's Brewing Company,Lafayette, IN,75
206,831,831,0.058,NA,1214,Tender Loving Empire NWPA,American Pale Ale (APA),16,American Pale Ale (APA),207,Fort George Brewery,Astoria,OR,Tender Loving Empire NWPA (Fort George Brewery),People's Brewing Company,Lafayette, IN,20
206,832,832,0.052,NA,674,Quick Wit Belgianesque Ale,Witbier,16,NA,207,Fort George Brewery,Astoria,OR,Quick Wit Belgianesque Ale (Fort George Brewery),People's Brewing Company,Lafayette, IN,18
206,833,833,0.055,NA,562,Sunrise Oatmeal Pale Ale,American Pale Ale (APA),16,American Pale Ale (APA),207,Fort George Brewery,Astoria,OR,Sunrise Oatmeal Pale Ale (Fort George Brewery),People's Brewing Company,Lafayette, IN,13
206,825,825,0.052,NA,2172,Quick WIT,Belgian Pale Ale,12,NA,207,Fort George Brewery,Astoria,OR,Quick WIT (Fort George Brewery),People's Brewing Company,Lafayette, IN,36
206,826,826,0.062,NA,2171,The Optimist,American IPA,12,American IPA,207,Fort George Brewery,Astoria,OR,The Optimist (Fort George Brewery),People's Brewing Company,Lafayette, IN,100
206,827,827,0.045,NA,1911,Suicide Squeeze IPA,American IPA,16,American IPA,207,Fort George Brewery,Astoria,OR,Suicide Squeeze IPA (Fort George Brewery),People's Brewing Company,Lafayette, IN,45
206,836,836,0.074,97,318,Vortex IPA,American IPA,16,American IPA,207,Fort George Brewery,Astoria,OR,Vortex IPA (Fort George Brewery),People's Brewing Company,Lafayette, IN,97
206,835,835,0.051,NA,319,1811 Lager,American Amber / Red Lager,16,NA,207,Fort George Brewery,Astoria,OR,1811 Lager (Fort George Brewery),People's Brewing Company,Lafayette, IN,36
207,377,377,0.052,40,2167,Evil Owl,American Amber / Red Ale,12,American Amber / Red Ale,208,Branchline Brewing Company,San Antonio,TX,Evil Owl (Branchline Brewing Company),Fort George Brewery,Astoria, OR,40
208,1144,1144,0.075,24,2162,Lewbricator Wheat Dopplebock,Doppelbock,12,NA,209,Kalona Brewing Company,Kalona,IA,Lewbricator Wheat Dopplebock (Kalona Brewing Company),Branchline Brewing Company,San Antonio, TX,24
208,1143,1143,0.071,NA,2163,Sucha Much IPA,American IPA,12,American IPA,209,Kalona Brewing Company,Kalona,IA,Sucha Much IPA (Kalona Brewing Company),Branchline Brewing Company,San Antonio, TX,65
209,1386,1386,0.075,85,2159,City of the Sun,American IPA,16,American IPA,210,Modern Times Beer,San Diego,CA,City of the Sun (Modern Times Beer),Kalona Brewing Company,Kalona, IA,85
209,1387,1387,0.068,75,2157,Booming Rollers,American IPA,16,American IPA,210,Modern Times Beer,San Diego,CA,Booming Rollers (Modern Times Beer),Kalona Brewing Company,Kalona, IA,75
209,1389,1389,0.067,75,2154,Aurora,American Amber / Red Ale,16,American Amber / Red Ale,210,Modern Times Beer,San Diego,CA,Aurora (Modern Times Beer),Kalona Brewing Company,Kalona, IA,75
